id,accX,accY,accZ,gyroX,gyroY,gyroZ,timestamp
028ddea9-0ac2-442b-9a79-663efe67c8b5,-0.11,0.68,0.04,,,,2024-03-22 16:03:48.793
028f1bad-6da2-4a6f-9842-0919169911dc,2.63,0.55,-2.16,,,,2024-03-22 16:02:54.072
0290ceb8-ef15-4b83-bc31-91baaef76b75,-0.14,0.43,0.64,,,,2024-03-22 16:02:05.848
0294a2fb-731a-4fbd-bcbd-2afb5ff5a380,0.87,-0.23,-0.32,,,,2024-03-22 16:01:26.187
02968aff-dada-4678-a4af-c7267103079b,1.43,0.38,1.58,,,,2024-03-22 16:01:56.069
029c438a-f6ed-4057-acb4-f0f168a0e251,-0.27,0.57,-0.34,,,,2024-03-22 16:01:04.464
029c6056-be19-4891-aa2d-f190ec420b40,0.28,-0.21,0.53,,,,2024-03-22 16:00:43.168
029f069e-34c4-4163-9277-9f572989a263,-0.5,-0.94,-0.17,,,,2024-03-22 15:59:48.677
02a13164-8716-4f57-b396-091032c825b4,0.62,0.03,-0.88,,,,2024-03-22 16:02:54.662
02a14203-0f7d-45be-b9f2-e09887579215,0.49,0.74,0.3,,,,2024-03-22 16:02:11.736
02a405b4-1abc-420a-a345-843b9a2e6630,-0.12,-0.16,1.07,,,,2024-03-22 16:01:27.854
02a4203c-d8cf-4270-84c1-eeb2bbdf4a62,-0.03,1.02,0.03,,,,2024-03-22 16:00:23.368
02a4e45a-e54f-4073-b995-88e87bbaf460,0.66,0.63,0.3,,,,2024-03-22 16:04:42.394
02a4e9d7-ed97-49e4-9f09-43139ad5f7e5,-0.53,0.74,0.41,,,,2024-03-22 16:02:36.349
02a7de40-ee33-4981-9ff9-7cd6304047a3,-0.04,1.06,0.04,,,,2024-03-22 16:02:14.700
02a8cf70-b9e1-403c-9bf4-3f1f5d0ea8fa,0.73,1.13,-0.62,,,,2024-03-22 16:00:51.912
02b21c66-1ddd-4b3b-9dff-f900762e821a,0.3,-0.07,-0.08,,,,2024-03-22 16:04:57.157
02b73298-d717-4db5-a6ea-068bf6f4bdb5,0.06,1.08,0.08,,,,2024-03-22 16:03:30.386
02bddf10-cf03-4a95-8959-674369936079,0.1,0.29,-1.52,,,,2024-03-22 16:04:21.748
02c126e3-1f2f-426b-a537-2e87237fdde5,-0.0,0.87,0.07,,,,2024-03-22 16:03:31.434
02c3ad6f-15e8-49aa-b4d2-a66b29f8eddd,-0.21,1.28,0.04,,,,2024-03-22 16:00:18.823
02c6e046-7873-4d8f-87db-250a7b03902d,0.48,0.93,0.07,,,,2024-03-22 16:04:52.746
02c77e51-38c0-434f-83af-a2c6351da20b,-0.17,0.66,0.48,,,,2024-03-22 16:01:14.179
02c84422-50ba-491f-9753-2446fc35508e,-0.26,0.89,0.11,,,,2024-03-22 16:00:17.879
02ca5870-3037-4269-9395-2e490246fc7b,-0.66,-0.39,-0.01,,,,2024-03-22 16:06:00.699
02cb8b30-d446-4c8c-8a94-2fe7d06326de,0.03,0.79,0.18,,,,2024-03-22 16:02:22.976
02cd2c50-8d14-4e59-89d6-ff9ee324b306,0.0,2.25,0.09,,,,2024-03-22 16:02:34.990
02d0aca8-88bd-4ae1-bf54-e64a5870ea40,-1.1,-0.56,-0.13,,,,2024-03-22 16:06:05.107
02d1fa81-604b-4958-a79f-208edea3ba2f,0.34,0.32,-0.3,,,,2024-03-22 16:00:17.343
02d5014d-1218-45eb-add4-1043dc250bed,-0.04,0.23,0.72,,,,2024-03-22 16:04:59.358
02d821e4-8830-4691-a0b1-0c3ac83cdc6c,-0.53,0.62,-0.39,,,,2024-03-22 16:05:29.058
02de10d2-0d34-41e4-9142-f2c068fd7cad,1.38,-0.42,2.19,,,,2024-03-22 15:59:51.828
02df4c9f-05bd-4322-9309-3af7c556b800,-0.77,0.49,0.12,,,,2024-03-22 16:04:04.098
02e19140-f96b-4f94-869a-1fb99d5f0574,-0.94,3.15,2.57,,,,2024-03-22 16:02:04.440
02e481f4-29d0-48cc-a0ae-831750854578,0.38,0.96,0.4,,,,2024-03-22 16:04:40.370
02e52f6e-c5c4-4a48-a1f3-ffae30cc2d0c,-0.57,1.0,0.12,,,,2024-03-22 16:03:39.801
02e88605-9163-4b41-924b-55437e31c57d,-0.09,0.73,0.2,,,,2024-03-22 16:00:09.600
02e8cda1-0e67-4534-961c-4a932168dc6d,0.08,-1.98,-0.61,,,,2024-03-22 16:01:48.785
02efdfb4-f97e-4091-810f-4bf11695d90c,0.45,2.05,0.99,,,,2024-03-22 15:59:47.949
02f13a49-9180-482f-bd4c-a02fc4aefd34,0.16,0.76,-0.01,,,,2024-03-22 16:00:26.710
02f30221-4523-41a4-afbd-23f01e8c2da0,0.08,0.75,-0.42,,,,2024-03-22 16:04:57.748
02f3fca7-95aa-47b2-8240-4791a5e7b6e0,0.34,0.99,-0.18,,,,2024-03-22 16:00:50.104
02f5c4c0-ceba-445f-907d-5c201aec0ad2,-0.01,-0.31,-0.1,,,,2024-03-22 16:05:08.676
02f62880-b62b-4b0b-b89e-b0173ac01822,0.41,0.39,-0.36,,,,2024-03-22 16:00:15.575
02f66c12-0196-49ba-8132-6dfc9a237c29,0.19,0.91,0.37,,,,2024-03-22 15:59:46.610
02f97266-75f8-482b-96f4-93bc2f249d33,0.01,0.94,-0.04,,,,2024-03-22 16:03:30.029
02fb1999-2fac-4560-a934-439b9604d226,0.08,0.39,1.05,,,,2024-03-22 16:00:56.042
02fb7513-a27a-4397-80e2-c4564a488cb5,-0.05,1.12,0.04,,,,2024-03-22 16:03:30.257
02fb9af0-f70b-49b4-876a-03b8da9eb732,0.28,0.8,0.46,,,,2024-03-22 16:04:40.586
030253cb-2fd4-45ef-b94e-4c741be28937,2.07,-1.78,-1.2,,,,2024-03-22 16:03:47.363
031297fb-a6dc-4735-925e-5dc3fde577be,-2.53,10.22,1.39,,,,2024-03-22 16:00:40.062
03182212-b9a3-4878-9052-773ad54a5151,-0.53,0.53,0.61,,,,2024-03-22 16:05:55.962
031a0060-3d5e-42ab-8e3b-6b8505fcaa43,0.1,0.36,-0.09,,,,2024-03-22 16:01:26.779
031dd030-603a-4700-b354-b6cdfbf5d9f6,0.37,1.04,0.34,,,,2024-03-22 16:01:01.901
031ea2af-3781-4463-aa00-de5f13f0866c,0.41,0.81,-0.0,,,,2024-03-22 16:00:35.785
03212738-0d1f-4f9e-825f-be289633ef86,0.03,0.72,0.04,,,,2024-03-22 16:00:20.893
0324caa7-d46a-4037-aeec-0d5d479997b4,-0.04,1.24,0.08,,,,2024-03-22 16:03:32.498
03251777-8740-425e-8179-7d3bb53a5de4,-0.77,-2.5,-1.09,,,,2024-03-22 16:02:47.919
03262bc7-87bd-44b8-b882-16f1f9151604,1.84,-0.28,-1.72,,,,2024-03-22 16:03:45.063
032b1d61-8b4e-4ac2-9283-d4bcde2a51b4,-0.41,1.07,-0.17,,,,2024-03-22 16:01:11.397
032c2b19-8f07-44c9-ae0d-75a9b8ad4469,0.18,0.18,0.04,,,,2024-03-22 16:04:11.934
032d2132-7b1a-471e-896a-e20a136e47e4,-3.9,4.9,6.87,,,,2024-03-22 16:03:39.974
032e5006-ba2a-4271-875d-bb9a78156353,-0.09,1.0,-0.01,,,,2024-03-22 16:00:25.708
032ef231-98ea-4b40-bea7-5ef5ca895829,2.93,-0.24,-1.6,,,,2024-03-22 16:02:54.036
032fd742-d320-45b1-a62d-2f40e922a42a,-0.07,-0.02,-0.98,,,,2024-03-22 15:59:41.389
03303c6d-8360-41c3-8376-55747efce70d,0.2,0.93,-0.3,,,,2024-03-22 16:00:50.289
0331f786-ea8d-495d-95fb-692e51634d50,5.62,-5.34,-1.01,,,,2024-03-22 16:03:18.158
033463c7-b862-4962-a605-fd2debf4d9e9,1.83,11.72,0.21,,,,2024-03-22 16:01:41.581
033484f4-f4a4-4966-8702-10b1232810ba,0.3,0.03,-0.94,,,,2024-03-22 16:03:13.114
0335e1df-3687-4c3b-89a2-1b04b9a8caa2,-0.04,-0.18,-0.03,,,,2024-03-22 16:05:17.138
033b7ab1-14da-4f04-8d25-09802191b434,0.75,0.54,0.5,,,,2024-03-22 16:00:47.627
033f4933-acdb-4b52-82dc-74a93817278f,0.05,1.1,0.15,,,,2024-03-22 16:04:05.490
03406763-6caf-4051-b7f4-78cda39f2688,-0.39,0.69,-0.64,,,,2024-03-22 16:01:04.371
0344a1b4-e53f-48d9-a564-fa14b616a858,-0.09,0.01,0.5,,,,2024-03-22 16:05:08.181
03459e55-7210-4807-983b-79d7b2f10e58,0.09,1.99,0.95,,,,2024-03-22 16:01:51.126
0347be43-0951-4980-aca0-638c9dbf2281,2.9,2.42,-2.32,,,,2024-03-22 16:03:14.911
034c7adc-0c9b-402e-8ce0-fbac9479806f,-0.24,0.96,0.12,,,,2024-03-22 16:04:06.668
034d619d-37ab-413f-8728-9b142e8aac78,0.92,0.23,0.49,,,,2024-03-22 15:59:54.718
034e6197-c091-4395-9e43-da734842fbef,0.0,0.96,-0.03,,,,2024-03-22 16:03:32.285
034f9379-787a-48b8-91e6-ca1c3c553af0,-1.45,0.44,-0.38,,,,2024-03-22 16:01:43.377
03568b52-e70e-44a9-be78-12205816f4bf,0.38,0.51,-0.07,,,,2024-03-22 16:00:15.180
0359dbb7-65d6-475c-82c9-4ac0c6b73736,0.57,15.3,-14.92,,,,2024-03-22 16:05:13.211
035a39ee-f3a6-49d4-8057-2fbf6eb2b97f,-0.25,0.71,0.2,,,,2024-03-22 16:05:35.494
035dc46b-2702-48fd-b766-a424f6b40f08,-0.26,1.07,-0.09,,,,2024-03-22 16:00:21.350
035e915e-755d-4045-ab73-1b89671b24c0,-0.16,0.06,1.09,,,,2024-03-22 16:05:01.119
036415c8-1c32-4e4f-95d7-9abc2c426424,-0.42,0.16,0.82,,,,2024-03-22 16:05:47.550
03650cee-222b-4d38-86d5-39615172257f,0.03,0.98,0.04,,,,2024-03-22 16:03:23.457
0367f359-7569-4fc0-8013-9e7b2686011c,-0.11,1.13,0.03,,,,2024-03-22 16:00:20.718
036a173a-1f51-4fd9-b348-1885fcb6b29f,-0.98,-0.36,0.48,,,,2024-03-22 16:02:48.627
0371ba68-22cf-4f4e-8c3a-2cd6d4620c64,-0.59,0.53,0.32,,,,2024-03-22 16:05:48.230
0372797a-e758-44fd-8212-e1bd92244a17,0.13,0.6,1.17,,,,2024-03-22 16:05:47.377
0373333d-e730-46e4-b2e3-5215d00fae96,0.69,-0.31,-0.68,,,,2024-03-22 16:03:10.544
037366c7-4937-4699-b185-11aae163a0bc,-0.0,0.87,0.02,,,,2024-03-22 16:00:23.598
03749fab-6daf-4434-9bd5-aa391ba50bd4,0.53,0.16,0.87,,,,2024-03-22 16:00:46.007
0374c25d-2a2e-4669-947d-8425926b25c5,0.28,0.23,-1.31,,,,2024-03-22 16:02:56.017
0375effc-05ba-46c4-8da0-8002177f9e25,-0.35,1.0,0.03,,,,2024-03-22 16:04:06.253
0376f39d-0a7b-486b-8447-800b8fb948c2,0.08,1.09,0.06,,,,2024-03-22 16:04:07.649
037b017a-33d6-4bfe-9c0b-fc0398f29419,0.02,0.0,-0.98,,,,2024-03-22 16:01:32.310
037fec5d-85ea-4e35-8e95-147e662d697c,0.49,-0.95,-0.01,,,,2024-03-22 16:04:48.373
0380e092-9c94-4ca0-8cf1-f12d340987f6,0.05,0.93,-0.11,,,,2024-03-22 16:00:49.248
0386bb48-74f4-47af-8e0e-fe5ea1e27fe5,0.25,0.02,0.14,,,,2024-03-22 16:05:22.316
038714a4-5732-4cf4-b7ce-9e8f1995cf10,0.3,0.86,-0.36,,,,2024-03-22 16:00:36.467
0388b31a-6334-49b8-895e-0c49e5e08b0b,-0.36,0.49,-0.15,,,,2024-03-22 16:01:16.841
038b9c79-50b4-4240-8e2b-f38d35aa5b26,-0.23,-0.06,0.27,,,,2024-03-22 16:00:57.434
038c4551-d36e-40f3-98df-d91f62d92e28,-0.07,1.28,-0.25,,,,2024-03-22 16:01:05.087
03901a05-dd1c-4f0d-b14a-23be78cf5f05,-0.29,-0.06,0.26,,,,2024-03-22 16:00:59.236
0391fa1a-38b3-48c3-8367-6a0248cc69f8,0.13,0.78,0.41,,,,2024-03-22 16:04:40.148
03959579-c484-4dd6-b662-d9dfe192e7bf,0.29,-0.08,0.37,,,,2024-03-22 16:01:51.892
03960c1d-3ab1-4cb7-b207-205f96375c18,0.28,1.47,-0.25,,,,2024-03-22 16:00:14.278
039c08fe-a7c0-4985-a3b8-f312a3f5a227,-0.85,0.21,0.92,,,,2024-03-22 16:01:54.060
039c5459-7692-478e-a3c2-4130fad31741,-0.02,0.98,-0.01,,,,2024-03-22 16:00:22.964
039eb416-7207-4200-b0a9-c72ee78a5f26,-14.38,1.96,10.16,,,,2024-03-22 16:03:37.463
03a3d606-abcb-47bf-8ede-56dafcb0bbc1,0.53,1.14,-0.28,,,,2024-03-22 16:00:54.563
03a64f7d-2443-40a4-8d66-12bb5997aeb7,9.14,-1.08,4.39,,,,2024-03-22 16:03:44.888
03a664e1-3d44-4688-b3a4-cb72fe022831,-0.25,1.15,-1.07,,,,2024-03-22 16:03:05.738
03a9ab85-5b0a-41a1-859d-ce0e8f757dda,0.06,0.06,0.1,,,,2024-03-22 16:02:24.283
03aa1700-e478-4860-b4e9-e44e6b45123e,-0.21,0.34,0.03,,,,2024-03-22 16:00:07.992
03aa3602-1d65-4af2-9562-401e137ace89,0.03,1.23,0.06,,,,2024-03-22 16:03:25.618
03ac3f3a-048a-48d2-bf5d-477f0715fcea,0.39,-1.25,0.22,,,,2024-03-22 16:04:30.785
03ac5d6e-da6c-470c-8657-110503267c09,-0.12,1.0,0.05,,,,2024-03-22 16:02:15.872
03ad4d69-f008-4d4a-9379-522d45cb92a4,-1.29,-4.07,1.06,,,,2024-03-22 16:02:41.565
03ae80f3-277e-4124-842b-4c9d0da86170,0.03,1.13,0.04,,,,2024-03-22 16:02:34.412
03b061fc-66fb-49fb-9523-00384a1daba5,-1.38,1.11,1.04,,,,2024-03-22 16:00:23.190
03bc1243-c63e-425f-9c9d-f7f41cfb4f57,-0.56,0.35,0.68,,,,2024-03-22 16:05:54.435
03c1f7a8-ceb7-4153-9b95-e4aad1339e95,0.88,0.61,0.13,,,,2024-03-22 16:04:33.580
03c4cb1a-b1e1-4e76-b7c9-4e23a05b2283,-0.8,0.36,-0.92,,,,2024-03-22 16:04:56.304
03c6ca9d-c8e5-4523-b40b-2244dd21b7db,0.08,0.28,-0.0,,,,2024-03-22 16:04:44.284
03c981b1-0c92-4dd6-b5b1-f08256968fe7,-0.13,0.67,0.11,,,,2024-03-22 15:59:44.400
03ca8ba9-540f-46c5-84cc-96ae745816c3,1.22,0.49,-0.01,,,,2024-03-22 16:05:22.170
03caf287-ddab-43ab-a5a2-428d05f3aead,-0.08,0.06,0.36,,,,2024-03-22 16:05:27.936
03caf6bd-555e-4259-beda-64f139ec4524,0.14,1.3,0.05,,,,2024-03-22 16:05:34.542
03ced315-49b0-44b6-8631-55852ff3a5a7,0.18,-0.12,0.04,,,,2024-03-22 16:05:03.455
03cf1638-6eb7-4a16-9b75-d2fdaa0dcc79,0.32,0.29,-1.07,,,,2024-03-22 16:01:22.326
03d24d11-d598-4dd9-b702-43e456112fdd,0.75,0.76,0.46,,,,2024-03-22 16:01:57.959
03d250f4-324d-44c7-a978-8cbe7606847a,0.59,-0.24,-0.67,,,,2024-03-22 16:03:10.409
03d2cc68-17f1-4a1d-8f1e-27fc7f3b846a,-0.65,0.72,-0.43,,,,2024-03-22 16:05:28.747
03d3ce9e-ad6f-41da-bf08-a52cb4e39fb8,1.29,0.94,-0.21,,,,2024-03-22 16:01:39.513
03d5eada-bcd9-43b9-867a-471b2206cff2,-0.03,0.96,-0.0,,,,2024-03-22 16:02:17.093
03d7c665-79fe-4cbf-934a-1e66af0d1276,2.86,0.05,4.67,,,,2024-03-22 16:04:14.407
03d8f89b-261c-4b95-92f2-68eecef34cd9,-0.54,0.76,0.38,,,,2024-03-22 16:05:48.908
03db2622-bdfe-4aa5-badf-875e6fb37931,-0.9,-0.07,-0.24,,,,2024-03-22 16:02:47.237
03e08914-631c-4a25-b07a-7e3035de976d,0.84,0.92,1.01,,,,2024-03-22 16:02:35.721
03e8de07-0e3b-4aee-9fab-1d678b1e3751,0.1,0.15,-0.02,,,,2024-03-22 15:59:49.085
03e958fc-bda5-4fb7-810d-2ccf840f25d8,-0.17,0.05,0.59,,,,2024-03-22 16:05:08.937
03ea7925-1241-453e-ad01-bdb1f7c4f736,2.38,0.72,-11.02,,,,2024-03-22 15:59:51.881
03eafc0f-d423-4254-9809-07cbd0121d4c,2.94,0.16,-0.69,,,,2024-03-22 15:59:55.436
03ebea73-4df6-45dd-85f1-c76afce65ed3,0.17,0.36,1.0,,,,2024-03-22 16:00:55.824
03f0608a-85ce-4e00-ae99-a3ccf5125ed3,-0.08,0.11,0.84,,,,2024-03-22 16:05:02.457
03f57034-d061-4503-a8c3-b2230891f434,-0.72,0.73,-0.7,,,,2024-03-22 16:05:44.408
03f63f80-b23c-4aea-8f00-de3a12be72f6,-1.23,-1.79,0.12,,,,2024-03-22 16:01:44.506
03f82ba2-8695-48de-9f8e-d6404825a12d,0.05,-0.05,0.21,,,,2024-03-22 16:05:21.686
03f9a489-ced2-47bc-aaf8-ae01baef8ab2,0.29,1.45,0.38,,,,2024-03-22 16:00:08.348
03facd60-2b6f-45ee-960b-e8ae0dd4b92e,0.23,-0.22,-0.3,,,,2024-03-22 16:05:11.187
03fc5f85-9cf4-4c93-8fb3-9b4dc95f5d1f,0.08,1.8,-0.15,,,,2024-03-22 16:04:11.168
03fceb53-5f34-42c5-8895-7754642389b5,-0.14,0.19,0.12,,,,2024-03-22 16:05:13.043
03fe6303-9708-4179-a167-98338d83173d,0.05,1.01,0.02,,,,2024-03-22 16:00:25.756
0400925b-af38-4a05-a097-a7d291a4b6df,0.21,-0.26,-0.67,,,,2024-03-22 16:03:10.949
0402d9ab-1bd0-45ac-9ea8-02d49f992e2a,-0.02,1.1,0.01,,,,2024-03-22 16:04:07.874
040b5acb-e8b2-44e1-ab9d-5259cff9b9fd,1.3,0.12,0.61,,,,2024-03-22 15:59:56.503
040beaab-335c-4a7c-9741-321520a57d6a,0.71,0.4,0.24,,,,2024-03-22 16:03:20.229
0410006a-0951-4062-9be6-7caaa6c6ce05,0.51,0.2,-0.29,,,,2024-03-22 16:01:22.507
041478dc-0b17-49fc-ba42-3eb375771e2e,-0.09,-0.17,-0.56,,,,2024-03-22 16:01:30.735
041640a2-6471-4f22-8d10-b72ccc9a009f,0.13,0.15,-0.95,,,,2024-03-22 16:01:31.232
041935b7-3247-416e-83b3-9a4efe747615,-0.13,0.84,-0.53,,,,2024-03-22 16:01:04.776
04244643-5c59-4e14-b05b-55d9f6407d7c,0.63,1.56,-0.25,,,,2024-03-22 16:00:50.455
0425cced-d5d5-4451-9480-f0ca81bcd6ea,0.79,0.13,0.93,,,,2024-03-22 16:04:43.557
0428c22d-61c2-4c35-ad5f-638b722b373c,-3.2,-6.8,-3.15,,,,2024-03-22 16:01:46.671
0428d93e-bb1d-4aa0-bb5d-0a5560eb9b57,0.0,0.08,-0.06,,,,2024-03-22 16:02:19.324
042d165c-d9cf-4574-a4be-014c114b94df,-0.08,0.95,0.05,,,,2024-03-22 16:02:21.504
043167b0-e28f-4d68-815d-5e639e1e2d58,-1.1,-0.11,-0.24,,,,2024-03-22 16:06:03.710
043729b0-b982-4dc5-bc2c-8e6725ab9aeb,0.21,1.01,0.6,,,,2024-03-22 16:01:00.499
0437b051-7c68-454b-b438-6f9617ec5df4,0.32,1.1,0.25,,,,2024-03-22 16:00:17.519
0437e72e-8b50-4491-9676-7f8e43ee1da9,0.3,0.11,0.2,,,,2024-03-22 16:01:08.956
04392bbf-4d08-4432-90b7-06fa31b6cc0e,3.41,0.74,-1.36,,,,2024-03-22 16:03:05.280
043b34b0-3b83-4050-9846-0361dc906157,0.26,0.12,0.73,,,,2024-03-22 16:00:44.247
043cae3d-d8ec-44da-9931-7ae93f8c0b13,0.47,3.41,0.19,,,,2024-03-22 16:05:38.057
044664cd-eded-4c9d-8342-dcd4aba6d708,-3.78,1.13,1.42,,,,2024-03-22 16:01:50.000
044ae3b7-9deb-40ad-ba97-4c26ee9c59d0,-0.43,1.47,-0.96,,,,2024-03-22 16:02:53.896
044bb521-1e5a-40c1-bc46-131e1809ba3c,3.48,-3.8,-0.5,,,,2024-03-22 16:04:22.772
044c4958-11df-4b2e-a7bc-1c89b2a1a02c,0.08,-1.12,1.29,,,,2024-03-22 16:00:44.519
044db9c2-95bd-49b8-9d3d-74403f58e588,0.0,0.93,0.05,,,,2024-03-22 16:02:17.225
044e44e6-f5ba-42d7-b683-11f39d45f960,-0.12,-0.13,-2.39,,,,2024-03-22 16:01:30.965
04508676-308b-4ddd-aa22-2452929a3dfd,0.08,0.68,-0.01,,,,2024-03-22 16:04:51.308
04510786-3cd7-423f-8c2f-3f10e167765f,0.83,-0.08,0.23,,,,2024-03-22 16:04:29.969
04529f1b-63e5-4311-99b3-5b9f6ae09ee5,3.13,0.59,5.25,,,,2024-03-22 16:00:55.552
04563496-0049-4270-8862-397bdd42ab99,-0.05,-0.06,1.07,,,,2024-03-22 16:01:28.035
04582afc-1cad-4692-aced-2c26eaed27ab,0.05,-0.36,0.77,,,,2024-03-22 16:01:28.345
04635649-6dab-4b88-80b8-f92d75f76244,0.1,-0.05,0.48,,,,2024-03-22 16:00:43.667
0465e124-e74a-4aac-a01d-4464d3cad482,-0.1,0.18,1.39,,,,2024-03-22 16:05:23.743
046808d9-fe7a-4831-aa24-c3077fde5299,-5.92,-10.08,-2.44,,,,2024-03-22 16:02:49.078
04693174-0dda-4dab-bfc2-6bffea1c0a78,0.7,-0.43,-0.52,,,,2024-03-22 16:03:02.269
046c0835-a693-46bb-aca6-1362f0103314,0.36,0.77,-0.1,,,,2024-03-22 16:00:35.298
046d50bb-19fe-4655-b694-821861115487,-7.45,4.91,11.15,,,,2024-03-22 16:05:05.162
04717cf5-db71-4f6e-a0d6-a7776567171a,1.74,-0.79,0.63,,,,2024-03-22 16:04:14.132
04769bd2-fb6c-4a9f-9f56-c40fc79084e7,-1.42,-0.88,-0.45,,,,2024-03-22 16:01:42.303
04785791-2c82-40ec-8e5e-9e8c37abe5b6,-0.2,1.29,-0.04,,,,2024-03-22 16:03:33.903
047944ac-5b7c-4c93-b16a-004b83c2a50e,0.26,0.17,-0.31,,,,2024-03-22 16:00:13.960
047f8f78-f120-494f-a1b8-cf9e5bea3b32,-0.18,0.17,0.37,,,,2024-03-22 16:00:59.105
048182f2-81a6-4845-ae0c-570570207bcd,0.25,0.74,-0.67,,,,2024-03-22 16:00:54.832
04824f0b-c553-49f5-9292-82d6bd284d56,0.16,0.69,-0.01,,,,2024-03-22 16:00:33.187
0482db68-df75-4e8c-a69e-10df17c03d57,0.87,0.64,0.1,,,,2024-03-22 15:59:54.125
048556aa-d302-4718-9fa6-433fe5e68194,-0.33,1.01,0.01,,,,2024-03-22 16:00:28.507
048b6569-e2da-4454-9ce1-7b1483db702d,-0.44,0.75,0.54,,,,2024-03-22 16:02:36.254
048e7b3e-3fa7-489e-a374-8e8f59002e4e,0.39,-0.22,-0.72,,,,2024-03-22 16:03:11.537
048fea23-4583-4ac9-ba0e-9f80070ce474,0.02,-0.01,0.17,,,,2024-03-22 16:00:56.536
04908939-3a5c-438c-8984-21fd925a793f,0.19,0.86,0.18,,,,2024-03-22 16:03:33.501
04926017-d88a-43bf-aa59-550924c761a3,-0.49,0.61,-0.89,,,,2024-03-22 16:01:03.513
049474e0-29e3-4170-8b1d-d51e74566f89,2.44,-7.99,-1.58,,,,2024-03-22 16:01:43.058
049d9a55-278c-4f08-8eca-40a954c58a68,2.47,-0.03,-0.67,,,,2024-03-22 16:04:17.028
049e562a-bda1-4541-9668-2b270fd8acd5,0.68,-0.45,-0.54,,,,2024-03-22 16:03:00.734
049fae5a-d961-42af-a464-64ab792edce9,-0.09,0.82,0.06,,,,2024-03-22 16:05:42.243
04a0441a-2381-4cba-bb7f-242387d07e62,2.54,-3.11,1.39,,,,2024-03-22 16:04:24.342
04a18408-a23d-4afe-989c-0f0c0eaa3552,0.68,-0.45,-0.14,,,,2024-03-22 16:03:00.911
04a5b0e4-9284-4dee-a629-e22e9acba283,-0.82,-0.2,-0.26,,,,2024-03-22 16:05:15.198
04a9aa0e-47d0-4536-ad4e-653f93e90168,0.02,1.01,0.01,,,,2024-03-22 16:00:34.355
04aa828d-5e13-4592-9845-a287312ea716,0.47,-0.67,1.46,,,,2024-03-22 15:59:56.411
04ae6510-dc36-4c43-b679-3646fe4b7958,0.27,1.12,0.3,,,,2024-03-22 15:59:44.446
04b48711-9f13-48c2-854f-70b55feb0e70,0.54,0.76,-0.04,,,,2024-03-22 16:04:52.575
04b52d64-37cc-48e0-81a7-bc1541149631,0.63,-0.16,-0.35,,,,2024-03-22 16:02:59.251
04b71f46-5934-44ef-a303-57cff54366ef,-0.02,0.47,-0.09,,,,2024-03-22 16:04:50.851
04b82363-bb25-4b46-966b-68dd9c12e1b8,0.11,1.01,-0.09,,,,2024-03-22 16:00:33.584
04b8251a-b2e7-4a91-87a0-d21396c61a52,0.07,1.45,0.46,,,,2024-03-22 16:02:25.237
04bb016f-76ed-4315-9a0a-4362c98a28ad,-0.08,1.11,0.04,,,,2024-03-22 16:03:31.923
04bc4e38-98a7-4c7d-8831-37a41a36f0f3,-0.03,0.88,-0.09,,,,2024-03-22 16:00:31.473
04bcfb70-c088-4787-b697-c4bc2abe1790,1.07,14.18,-2.28,,,,2024-03-22 16:04:50.624
04bf7535-de09-47d2-979e-75f2c68da508,0.11,0.51,1.91,,,,2024-03-22 16:04:13.585
04c26c56-e4f0-4d72-a23c-595c0408cb48,6.03,5.37,0.02,,,,2024-03-22 16:04:11.342
04c80089-c57b-4c27-9669-2a1271281de6,0.36,0.53,-0.14,,,,2024-03-22 16:00:15.138
04cd642a-24fa-4a52-b724-0bb732537992,1.18,0.53,0.94,,,,2024-03-22 16:01:56.125
04ce0e91-060f-4a5d-a4de-2eac1ad45385,-0.25,-0.81,0.46,,,,2024-03-22 16:00:04.753
04cea4c7-e9b5-4d78-99c2-2acf1d175dd9,-0.07,0.12,0.97,,,,2024-03-22 16:01:16.169
04d2765a-189a-4ead-9371-3f8b23bdd280,0.19,1.21,0.49,,,,2024-03-22 16:04:12.291
04d7ddae-90f5-4b6a-8a4d-ccac62bca6f0,0.07,0.79,0.02,,,,2024-03-22 16:00:33.723
04dc148a-37ef-402b-a2ff-6001900f324e,-0.34,-2.33,0.13,,,,2024-03-22 16:03:56.847
04dde636-7f0a-4b5a-9b17-864cd3a8920f,0.03,1.06,0.17,,,,2024-03-22 16:01:38.434
04e298ad-f6eb-4c2f-8047-e913b3dbed8c,-0.72,-0.1,-0.34,,,,2024-03-22 16:06:03.207
04e44284-c807-449d-ab5b-07effed1184f,2.29,-1.57,-1.22,,,,2024-03-22 16:03:47.360
04e57d02-5d42-4c06-b83c-db076aa79644,0.06,0.96,0.38,,,,2024-03-22 16:02:30.676
04e6f949-5848-42d2-bdff-4a4e688081e2,0.46,1.17,0.55,,,,2024-03-22 16:00:43.397
04e757af-061d-4d19-ad09-1f3cb3828e81,0.07,0.44,0.0,,,,2024-03-22 16:04:10.720
04e9e42c-cdba-47fd-a527-f5b6e8ab0ed0,-0.06,1.0,0.02,,,,2024-03-22 16:04:08.244
04eab52d-922c-44b3-b4bf-f581dfa0d5ee,-0.36,-0.11,0.79,,,,2024-03-22 16:04:35.192
04eaf4e2-1051-499f-8b36-69a2a3df702f,0.03,0.96,0.06,,,,2024-03-22 16:03:24.272
